Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
NPY	-0.8814928922810394	6.455387301358472	-5.289840587214721	1.416953008364625e-7	3.2281584674673783e-7	6.318488029120559
XIRP2	-0.44097167301580126	6.183075959522457	-5.288741833248482	1.4253234111580694e-7	3.245641140071088e-7	6.3128023309145025
ENSG00000145063	-0.28754332547082273	5.932233528343519	-5.2864346981473584	1.4430554628322878e-7	3.284413972318333e-7	6.300867343551268
SLC5A4	-0.37967702335139875	6.207027366431511	-5.285910430473495	1.4471145324134023e-7	3.2920442414619346e-7	6.298155964460866
LINC00836	-0.6268313799618175	6.631002411673551	-5.284499397493862	1.4580942508419297e-7	3.3154031794399953e-7	6.29085974466139
ADAMTS19	-0.6525948371860183	6.424745034639298	-5.28339069256446	1.4667779981704472e-7	3.3335213138907866e-7	6.285128127100837
ENSG00000233290	0.14842189224730465	5.3840799030965565	5.2830424546812305	1.4695158319982193e-7	3.3381151932129225e-7	6.28332809733722
GDNF	-0.7240335957405826	7.291003445824823	-5.282177275037728	1.476339276989122e-7	3.3519808438071735e-7	6.278856506847815
ECT2L	-0.5060744285620606	6.309868077290703	-5.281496092445511	1.481733159087887e-7	3.3625887911302805e-7	6.275336381174608
ENSG00000250697	0.12591811062109234	5.384744940026416	5.278455833321056	1.5060406765224472e-7	3.4160873962600206e-7	6.2596306507983375
GAL	-0.5964717591658429	6.3755432119453666	-5.2750773294160656	1.5335054209453643e-7	3.4766918521578847e-7	6.242187773377452
ENSG00000253369	-0.28275957761236725	5.745276068892507	-5.272837755140258	1.5519780886520096e-7	3.516860853613673e-7	6.230630992789836
ENSG00000229766	-0.2771684973268068	6.0238502587311595	-5.2727040327606725	1.553087858867665e-7	3.5176647226370687e-7	6.229941100097555
UGT8	-1.2483522170740016	10.060508882355295	-5.27225834034795	1.556792237448956e-7	3.523482897411774e-7	6.227641831281417
POU6F2	0.7197803818174331	6.830985619935613	5.272213044094365	1.55716919634489e-7	3.523482897411774e-7	6.2274081642981844
LEKR1	-0.3516332654279349	6.5877763410346155	-5.271486033478981	1.5632315383956346e-7	3.5354833676627485e-7	6.223658043655126
LMO7-AS1	-0.2244506282756972	5.718734609996049	-5.27017404232859	1.5742297424385354e-7	3.558629970898174e-7	6.216891690776407
POU2F3	-0.3487157812910423	5.731489712977431	-5.268244055524303	1.5905447515183253e-7	3.593767214997031e-7	6.206941081983857
MAPK15	-0.9727661786916055	6.974583262344434	-5.265578008561256	1.613351452684043e-7	3.643530983061055e-7	6.1932012642558245
LMNTD1	-0.5167838921570338	6.276296266987576	-5.262875124181283	1.636796297957108e-7	3.694686992336321e-7	6.179278426238184
CASC9	0.2751312443474052	5.571766230961231	5.260967375964954	1.653542296463991e-7	3.730679689697692e-7	6.1694555548725845
CCDC7	-0.6109228936379747	8.288507286268388	-5.257056349216042	1.6883928816261959e-7	3.8074648768133814e-7	6.149328638846374
LINC00339	0.45041991209735693	8.348449989515013	5.253713996630333	1.7187385766442866e-7	3.874021784511723e-7	6.132139638293079
TDRD1	-0.3219154029137143	6.020248744527116	-5.251531467488364	1.7388382477987027e-7	3.9174310427921453e-7	6.120921033785017
UQCRB-AS1	0.20574876481629367	5.92189033978456	5.250282984945024	1.7504380488282696e-7	3.941658225950173e-7	6.1145056175536485
GATA1	-0.16123444647131763	5.485911558845834	-5.246729671446387	1.7838636933527426e-7	4.0149859648939264e-7	6.096254692522907
CLCA4	-0.6747817835650003	6.1279816607072295	-5.24629723396604	1.7879735055568655e-7	4.0222928838191385e-7	6.0940343699922135
CPNE7	-0.6392106401722079	6.635743042254516	-5.245324148613345	1.7972550800554517e-7	4.0412217268235284e-7	6.089038769234104
CR2	-0.2670632902567683	5.6433842918555746	-5.241164323510806	1.8374611369030313e-7	4.129634074689447e-7	6.06769321376038
LINC00964	-0.29254492146611927	5.954413373477832	-5.241023494680621	1.8388374132802544e-7	4.130734574962732e-7	6.066970855532325
TRDN-AS1	-0.16731402007857135	5.456919126451097	-5.2362649873309985	1.8859316328310142e-7	4.234484567402263e-7	6.0425738506860736
LINC02814	-0.31263158643950545	5.7975246027556535	-5.233723837337569	1.9115569061855537e-7	4.289953577032031e-7	6.029554032185455
PEX26	-0.31180440211729965	11.558963932573864	-5.233272567976364	1.916142653482433e-7	4.298174589588182e-7	6.027242547259821
AGA-DT	-0.3025034525392815	6.216978456598275	-5.231944292437161	1.9297022993548875e-7	4.326507705820222e-7	6.0204399875617405
ZNF407	-0.5019485205875298	10.537430757739502	-5.229240906753529	1.9575870700881321e-7	4.3869159016549337e-7	6.00660014262419
CMTM2	-0.2755582021767437	6.102842535127229	-5.225253384477044	1.9994302373486512e-7	4.4785314787535414e-7	5.9861987862744765
SLC9A2	-0.5351504733311122	6.444753609062121	-5.225028926567098	2.0018111410940002e-7	4.4817098060340926e-7	5.985050837584986
PKD1P1	-1.1078084141290727	8.711884470321076	-5.223212432287392	2.02118052120032e-7	4.5229010798618114e-7	5.975762457251294
PACRG-AS3	-0.6056008601767049	6.363045341961229	-5.221245700804176	2.0423563177165966e-7	4.5680931753440345e-7	5.965709364008411
GSDMA	-0.3352483421284442	6.093285222749876	-5.220881708622327	2.0462988896806248e-7	4.5747152240988633e-7	5.963849190535338
LILRA5	-0.4151306959434973	6.22308660377341	-5.220655083447192	2.0487572927312224e-7	4.578014497282861e-7	5.962691090938188
KMT2C	-0.6138208369850565	13.634301209342793	-5.219277545345778	2.0637622499150515e-7	4.609332848683713e-7	5.955652638507331
PCOTH	-0.3482793918249662	6.283867977700469	-5.2191542797077926	2.0651101024934765e-7	4.6101331899938224e-7	5.955022906863801
MRPL18	0.3256976943599388	10.33132718081262	5.217092368975543	2.0877828110936644e-7	4.658515381650087e-7	5.944491270201365
THORLNC	0.2579578619496568	5.992280319906178	5.2136988508118165	2.1256231183475717e-7	4.74067884556311e-7	5.927166890241574
DCTN1-AS1	-0.37254109561466264	5.898631897917486	-5.21238768556514	2.1404205925051887e-7	4.771396909321376e-7	5.920476115107297
LRRC74B	-0.5414996284443131	6.0292206213401425	-5.211486829988838	2.1506451193989502e-7	4.79189651424185e-7	5.91588005702908
ZNF728	-0.5267483343092618	6.459424624040373	-5.210983609601063	2.1563771192060758e-7	4.802371414140109e-7	5.913313019176858
ENSG00000254610	-0.20276235644517732	5.6524417797254385	-5.210469469735852	2.162248760827319e-7	4.813147146055652e-7	5.910690525010997
ENSG00000279668	0.4538086311531019	5.70883646837806	5.208430413875877	2.1856881002619786e-7	4.862999455167412e-7	5.900292281593096
P2RX2	-0.28946792225572	5.586222116925195	-5.204002207598966	2.2374407114962902e-7	4.975769104945688e-7	5.877723962633036
IGFL2	-0.4746082104797964	5.860002292347092	-5.201916650806813	2.262223371752043e-7	5.027718464841393e-7	5.867101337367988
RETN	-0.2185398971268792	5.588765575488338	-5.201855089605763	2.262958922681348e-7	5.027718464841393e-7	5.866787842324218
SDCBP2-AS1	0.47157239329501033	7.862838962192683	5.200079445897727	2.2842746673625044e-7	5.072657614509965e-7	5.857747068401986
LINC01854	-0.15258029605090587	5.443509950146538	-5.199209435433256	2.294789483246947e-7	5.093579896354228e-7	5.853318453252662
GPR89A	0.5410657816850775	9.601896823503813	5.199094369054494	2.296183658634319e-7	5.09424745979871e-7	5.852732784144569
ARRDC3-AS1	-0.3444975057589463	6.575386516961093	-5.197299788243685	2.318033600900011e-7	5.140275367250429e-7	5.843600274818948
ENSG00000258081	-0.22952628312088835	5.64311369869259	-5.196551976582497	2.3271978306554107e-7	5.158142099440323e-7	5.839795603784411
LAIR2	-0.1754018044604223	5.47600764392766	-5.192970867837289	2.3715712524014142e-7	5.25399451494921e-7	5.821583158275967
PRKCH-AS1	-0.3211996384610965	6.161713156554433	-5.192518113826686	2.3772392475175639e-7	5.264048314726393e-7	5.8192814475622505
CES1P1	0.21611886496056257	5.529821758063587	5.189472347337476	2.415710924060984e-7	5.346697004845665e-7	5.803802401240317
AQP7P2	-0.19459746197526057	5.465373657471894	-5.187283302734445	2.4437323502375387e-7	5.406148632363102e-7	5.792682744562228
ROPN1L	-0.7764508074176325	6.682608563620754	-5.186753315480727	2.450563706557506e-7	5.418688328833137e-7	5.789991255366262
GTF2H2C	0.6397973098845717	10.03336141855173	5.186089012321457	2.4591524345510744e-7	5.433849088913089e-7	5.786618029631541
SLCO4C1	0.37174967954627897	5.93375422349461	5.186042669825263	2.459752678368256e-7	5.433849088913089e-7	5.7863827253286
FBRSL1	-0.6403289544521755	11.031541827529042	-5.184071819553771	2.485411357458025e-7	5.487929627676275e-7	5.776377594621879
SOHLH1	-0.4920231562867536	5.874982551327379	-5.183224785955684	2.496518317765812e-7	5.509843127650837e-7	5.772078706343416
ALKAL2	-0.37330462534148573	6.039762853775081	-5.182460113299906	2.506586511433651e-7	5.529444392409745e-7	5.768198399366591
WFDC3	-0.3112600958507969	6.196756575200796	-5.178316642657489	2.561828748581518e-7	5.648632342471032e-7	5.747182073886556
PLEK2	-0.48027764455593575	6.512714146350632	-5.176366651930198	2.588232361070258e-7	5.704150695471302e-7	5.737297018544957
ENSG00000250410	-0.1530027316782913	5.529759028705289	-5.175490585583833	2.600180116998214e-7	5.725500490881977e-7	5.732857156967036
PLSCR5	0.23240877542183447	5.400780527989935	5.175476141050508	2.600377557138069e-7	5.725500490881977e-7	5.732783958838285
ENSG00000226939	-0.2677135463666807	5.573154586362223	-5.16804097315066	2.7039554772062946e-7	5.950745662873938e-7	5.6951321184156125
LINC01727	-0.7149776225758626	6.653071824360659	-5.167764422959031	2.707883991547154e-7	5.956577675457125e-7	5.693732667955537
NAT16	-0.7119793677711176	7.353432077624676	-5.164149825000299	2.759741088313368e-7	6.067783733106174e-7	5.675448040864406
ATP2C2	-0.6890096442294976	7.347213930198047	-5.163759303693438	2.7654008624777064e-7	6.077359725605488e-7	5.673473306386235
CROCC2	-0.538517041310713	5.920178634129735	-5.160462280213136	2.8136335968447836e-7	6.180442681612374e-7	5.6568071030642475
ENSG00000239407	-0.48745232139072997	6.998637100706596	-5.153985641554714	2.9107604376948595e-7	6.39077892517453e-7	5.624098032084078
HSPE1	0.71870034822883	11.128859731285273	5.1534941628991024	2.9182617628369017e-7	6.404230594939766e-7	5.6216175244585
MRPS30-DT	0.4758843496724506	7.640595585771057	5.145526368668351	3.042511376457282e-7	6.673757298923953e-7	5.581435611362412
ENSG00000259222	0.12588886244195707	5.359540355673948	5.143330763461271	3.077638556068635e-7	6.74763201539942e-7	5.570373608228822
LRRC71	-0.7428911608675974	6.166310179163388	-5.141511082954118	3.1070481413825133e-7	6.80890747445961e-7	5.56120905305694
LINC02389	0.3461151021377074	5.944726914885009	5.141229946714031	3.111616008065965e-7	6.815711791997805e-7	5.55979343000941
DUOXA1	-0.6043361294189928	6.63279652961386	-5.139373826518867	3.1419373173250395e-7	6.878893778861541e-7	5.550449062052435
DAZL	0.25027299104129297	5.4818854282070575	5.138938065178984	3.149097134290945e-7	6.891330929385399e-7	5.54825575586373
C8orf34-AS1	-0.5261164206740536	6.373849270470661	-5.136798103531771	3.184487457972385e-7	6.965505665114246e-7	5.537487342733764
ANKRD20A11P	-0.3571682612566555	5.872577009741634	-5.130802239383879	3.2857054741683953e-7	7.183529706311851e-7	5.507338812882756
HOTAIR	0.49118561561317103	5.610954180774596	5.125307014686639	3.381197462461273e-7	7.388836293436712e-7	5.4797374000715156
ULK4P2	0.235713294622467	5.885344666221657	5.124903191032853	3.388319622338126e-7	7.400928795346145e-7	5.47771019872156
OAZ2	0.41207634678544874	12.115385214160643	5.120651198567365	3.4641965743942876e-7	7.563117075962036e-7	5.456374468102645
MMP23B	-0.48088198799344556	6.382218552541317	-5.119793715442535	3.4796960924720564e-7	7.593397702495227e-7	5.4520738400045445
TNFRSF18	-0.4297426580375002	5.99509843403806	-5.117404588391015	3.523235254693676e-7	7.684809481094492e-7	5.440095052376419
SDR42E1	-0.5565597175493994	6.0456409058989795	-5.116314476458663	3.543275767157224e-7	7.724904913048904e-7	5.434631155804864
LINC02664	0.24828931893867065	5.821668142847543	5.115168993328292	3.5644528832677366e-7	7.767439655352845e-7	5.428890934350507
TTC22	-0.4612263238933144	6.162728583956171	-5.114426801849535	3.5782393793373487e-7	7.79383696509243e-7	5.425172340908638
LGALS12	-0.31995964069022204	5.8735666971260265	-5.1088993946089545	3.682546127857865e-7	8.017281499855044e-7	5.39749479177566
ACMSD	-0.37381636831084336	5.684887822778195	-5.107333230490576	3.712631108434926e-7	8.079004359737655e-7	5.389657735761089
ENSG00000249706	0.09578267627576732	5.309950710994405	5.106311816286663	3.732379584879864e-7	8.118186968233093e-7	5.384547845700618
ST7-AS2	-0.3575564709826776	5.677976570309156	-5.103685383021858	3.7836273312360293e-7	8.225814155962977e-7	5.371412953116561
VSIG2	-0.24453702336819944	5.787537899740498	-5.098179864386701	3.8932678985580837e-7	8.460230941875985e-7	5.343900780085772
ENSG00000215841	-0.10657632408789881	5.376893910196732	-5.0980741783398384	3.8954023347494316e-7	8.460922833378835e-7	5.3433729258295415
HOXB-AS1	-0.3546736502030439	5.928836969265513	-5.096073074122151	3.9360306307335583e-7	8.545184859546901e-7	5.333380300989921
FKBP6	-0.1416007761715971	5.474911089881915	-5.090043945384459	4.060929399337944e-7	8.812235710999293e-7	5.3032963718379555
ENSG00000268119	0.565129469992928	6.653341786816461	5.089575713675864	4.070787831207602e-7	8.82951606405783e-7	5.300961442647571
LINC01479	0.07210351459179404	5.300414085107637	5.083811598581221	4.1940589080022807e-7	9.092657260299035e-7	5.272234517057646
KIAA2012	-0.8395945904175023	6.626735947704925	-5.082962763825243	4.212513889810176e-7	9.128419633779354e-7	5.2680067852058095
HTR2A	-0.6603126824972791	7.2871348997442436	-5.079308780972108	4.2928565352428116e-7	9.298195535888545e-7	5.249815419137647
LINC02021	0.38503545921714527	6.7333318452452975	5.079040676515634	4.298809454801986e-7	9.30676266260337e-7	5.2484811568236704
VWC2L	-0.47044676141998226	6.50084154149972	-5.078783880685474	4.304518755215468e-7	9.314794649581451e-7	5.247203237260328
NETO1-DT	-0.4142974280007231	6.127329967673616	-5.070087286851934	4.5022508718143953e-7	9.738155437225287e-7	5.203962259338912
ROCR	-0.2082928192957274	5.780397999826664	-5.064236388742933	4.6401864254174877e-7	1.003184619768913e-6	5.17491078393682
LINC02391	-0.1983358487556434	5.767086636982695	-5.063748866993523	4.6518622020030513e-7	1.0052423932807148e-6	5.172491551183425
TCL6	-0.3660017889556099	5.812115245464346	-5.063061127106635	4.6683812978283516e-7	1.0083443888077095e-6	5.169079156381139
ENSG00000240291	0.3161318729415946	6.361212621975834	5.062584046414081	4.679873745832745e-7	1.0103582846077275e-6	5.1667122628307975
ENSG00000259977	-0.15148804907285537	5.448142572266691	-5.0619657617128	4.694808319961048e-7	1.0131131061926134e-6	5.163645147695181
KNCN	-0.5315049779781336	5.8711487074624715	-5.0610664500384885	4.716613232711085e-7	1.0173472708889328e-6	5.159184591346218
LINC02284	-0.2808190818608371	5.883668890162184	-5.060123841897002	4.7395728696472605e-7	1.0218264692127064e-6	5.154510106291195
SDR16C5	-0.5480272791932651	5.951467184496815	-5.057681974177605	4.799553801027339e-7	1.0342794245599615e-6	5.142404552823676
PSMB6	0.3825168024189646	11.365589771289702	5.05025915968546	4.986418554974083e-7	1.0740510424236826e-6	5.105640568966761
CYP4F12	-0.7406451079339811	6.727870228717146	-5.0492783355086	5.011629467366853e-7	1.078982517951117e-6	5.100786602789521
ENSG00000233184	0.4490163040489675	8.039799870302128	5.04907838109872	5.016784135074625e-7	1.079593408097583e-6	5.099797167046839
PLA2G12B	0.15099986378510036	5.432664436637066	5.047973691930047	5.045354534341467e-7	1.0852403866803737e-6	5.094331507399781
NAPSA	-0.213462025406705	6.208557581603162	-5.044581450130176	5.134072676751805e-7	1.1037231268428551e-6	5.077554956160441
CAPSL	-0.8911638457969082	6.388066451055142	-5.044507626661849	5.136020045063983e-7	1.1037231268428551e-6	5.077189978362794
USP6	-0.5320620732278077	6.444895669770121	-5.034752895401357	5.399706717510077e-7	1.159854015531556e-6	5.029008623968425
FGF8	0.39047410938983224	5.789216016839835	5.0326285412559235	5.458840193154838e-7	1.1720155050649026e-6	5.018527772479054
BMX	-0.279940704041073	5.984287173367579	-5.029932748588319	5.534780543222842e-7	1.1877725725875274e-6	5.005233778205046
LINC01762	-0.09747995691595551	5.395470535172858	-5.026270346124089	5.639585530691414e-7	1.2097066752988629e-6	4.987184067906206
CTRC	-0.20626944013321333	5.588424645132786	-5.026107094143223	5.644301538074505e-7	1.210161107496048e-6	4.986379795448512
SLC25A47	-0.12376537679028396	5.469721018275651	-5.0250628517419385	5.674557669881892e-7	1.2160885089227108e-6	4.9812358574493185
GUSBP4	-0.25306767152051557	5.953617840963268	-5.020292160116154	5.814787300604596e-7	1.245567541770888e-6	4.95774854881534
TFAP2C	-0.6773371557803064	6.7387662594127375	-5.019587263407379	5.835788519023872e-7	1.2494916686641646e-6	4.954279991163675
PCOLCE-AS1	-0.2768565775190985	6.0269807425807125	-5.018507331570021	5.868105319937576e-7	1.2558338394850328e-6	4.948966924367355
KRT80	-0.6703020035601441	6.286933386270167	-5.018063892331179	5.881425129041323e-7	1.2581065048761945e-6	4.946785604018956
SELENOV	-0.373042725543568	6.356867985073047	-5.016501954452525	5.928574614646586e-7	1.2676103317869868e-6	4.939103762426077
PPEF2	0.19383079838595474	5.587491946954372	5.007556677149721	6.205708376281069e-7	1.3262566662886926e-6	4.8951540193181255
GNRH2	-0.1878771515503021	5.672770065833609	-5.004691191367417	6.297097666034743e-7	1.345170931960379e-6	4.881091384936337
MALRD1	-0.559597837545023	6.789197059862626	-5.000738951778457	6.425280099829711e-7	1.3719239223238598e-6	4.86170815341363
SKAP1	-0.3735240843060541	6.230187068395932	-4.99505402412112	6.614082204677835e-7	1.4115899675489708e-6	4.83385310444986
DUSP29	0.12616786703361646	5.368812074211658	4.993897892017594	6.653128043512971e-7	1.419273056535116e-6	4.828192022313253
