gene	CTRL1	CTRL2	CTRL3	Treated1	Treated2	Treated3
ENSG00000221819.6_GAS8-AS1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221821.4_C6orf226	154.00	162.00	174.00	173.00	193.00	229.00
ENSG00000221823.11_PPP3R1	6811.00	7916.00	8504.00	6573.00	6752.00	7652.00
ENSG00000221826.10_PSG3	0.00	0.00	0.00	0.00	1.00	2.00
ENSG00000221829.10_FANCG	1329.95	1365.00	1584.00	1061.00	1166.00	1256.97
ENSG00000221836.4_OR2A5	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221837.7_KRTAP10-9	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221838.10_AP4M1	876.00	942.00	1142.00	972.00	994.00	1158.00
ENSG00000221840.4_OR4A5	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221843.5_C2orf16	19.00	20.00	21.00	17.00	15.00	16.00
ENSG00000221844.2_DPP3P2	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000221845.4_LINC02902	8.00	3.00	7.00	12.00	10.00	18.00
ENSG00000221849.2_ENSG00000221849	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221852.5_KRTAP1-5	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221855.1_TAS2R41	0.00	0.00	0.00	0.00	0.00	4.00
ENSG00000221857.7_ENSG00000221857	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221858.3_OR2A12	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221859.2_KRTAP10-10	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221864.4_KRTAP12-2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221866.10_PLXNA4	180.00	150.00	217.00	189.00	200.00	179.00
ENSG00000221867.9_MAGEA3	1.00	4.00	3.00	3.00	4.00	4.00
ENSG00000221869.5_CEBPD	1168.00	1385.00	1508.00	1080.00	1268.00	1574.00
ENSG00000221874.4_ZNF816-ZNF321P	0.00	8.46	2.85	8.23	0.00	0.00
ENSG00000221878.13_PSG7	0.00	0.00	0.00	1.00	5.00	2.00
ENSG00000221879.3_MRPS21P3	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221880.4_KRTAP1-3	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221882.4_OR3A2	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000221883.4_ARIH2OS	27.00	24.00	70.00	56.00	49.00	67.00
ENSG00000221886.4_ZBED8	371.00	405.00	488.00	379.00	446.00	438.00
ENSG00000221887.6_HMSD	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221888.4_OR1C1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221890.6_NPTXR	62.00	45.00	98.00	39.00	35.00	31.00
ENSG00000221891.2_FAM218BP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221900.6_POM121L12	0.00	0.00	3.00	0.00	0.00	0.00
ENSG00000221909.3_FAM200A	1891.00	2173.00	2387.00	2499.00	2589.00	2888.00
ENSG00000221910.3_OR2F2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221914.11_PPP2R2A	3779.00	4525.00	4692.00	3949.00	4361.00	4825.00
ENSG00000221916.4_C19orf73	30.00	43.00	55.00	35.00	21.00	20.00
ENSG00000221923.9_ZNF880	445.00	490.00	490.00	435.00	498.00	473.00
ENSG00000221926.13_TRIM16	8008.29	8910.65	9675.13	6009.04	6291.63	7472.55
ENSG00000221930.6_DENND10P1	38.43	39.26	45.32	26.33	29.67	33.71
ENSG00000221931.3_OR6X1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221932.6_HEPN1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221933.3_OR2A25	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221937.4_TAS2R40	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221938.5_OR2A14	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221944.9_TIGD1	1142.00	1152.00	1322.00	1277.00	1273.00	1418.00
ENSG00000221946.8_FXYD7	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221947.8_XKR9	12.00	11.79	13.00	8.00	2.00	2.00
ENSG00000221949.6_LINC01465	84.00	102.00	109.00	59.00	76.00	61.00
ENSG00000221953.5_LINC02897	25.00	46.00	52.00	29.00	32.00	23.00
ENSG00000221954.2_OR4C12	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221955.11_SLC12A8	873.00	1070.00	1303.00	1060.00	1276.00	1280.00
ENSG00000221957.8_KIR2DS4	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221962.5_TMEM14EP	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221963.6_APOL6	2528.00	2670.00	2859.00	1846.00	1970.00	1946.00
ENSG00000221968.9_FADS3	1074.00	1258.00	1589.00	740.00	776.00	1040.00
ENSG00000221970.4_OR2A1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221971.3_TTC4P1	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221977.3_OR4E2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221978.13_CCNL2	1383.00	1463.00	1614.00	1167.00	1493.00	1392.00
ENSG00000221983.8_UBA52	13306.00	15151.00	16982.00	11156.00	12053.00	13614.00
ENSG00000221986.7_MYBPHL	175.00	211.00	168.00	131.00	149.00	143.00
ENSG00000221988.13_PPT2	2317.98	2592.34	2867.79	2142.96	2257.12	2503.18
ENSG00000221989.3_OR2A2	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000221990.5_EXOC3-AS1	222.00	254.00	270.00	278.00	251.00	295.00
ENSG00000221994.12_ZNF630	291.00	374.05	366.00	345.00	396.00	427.00
ENSG00000221995.5_TIAF1	216.16	196.02	234.63	185.51	215.72	162.74
ENSG00000221996.6_OR52B4	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222000.7_ENSG00000222000	71.00	83.00	84.00	74.00	83.00	93.00
ENSG00000222001.2_ENSG00000222001	1.00	0.00	1.00	0.00	0.00	0.00
ENSG00000222004.7_LINC02860	14.00	37.00	19.00	10.00	10.00	10.00
ENSG00000222005.9_LINC01118	40.17	26.10	27.09	27.05	35.13	41.07
ENSG00000222007.6_ENSG00000222007	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222009.8_BTBD19	1706.00	1909.00	2140.00	1812.00	2080.00	1986.00
ENSG00000222011.9_FAM185A	537.40	646.65	720.04	514.57	453.31	499.21
ENSG00000222012.1_ENSG00000222012	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222014.6_RAB6C	5.00	5.00	6.79	6.00	9.89	2.00
ENSG00000222017.1_ENSG00000222017	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222018.2_FAM243A	0.00	0.00	0.00	1.00	0.00	0.50
ENSG00000222019.7_URAHP	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000222020.4_HDAC4-AS1	4.00	1.00	1.00	1.00	0.00	9.00
ENSG00000222022.1_ENSG00000222022	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222024.2_ENSG00000222024	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222028.5_PSMB11	2.00	0.00	0.00	0.00	1.00	0.00
ENSG00000222030.1_LINC01793	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222031.1_ENSG00000222031	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222032.2_ENSG00000222032	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222033.1_LINC01124	1.00	0.00	0.00	0.00	0.00	1.00
ENSG00000222035.4_KIAA2012-AS1	10.00	6.00	18.00	9.00	13.00	15.00
ENSG00000222036.8_POTEM	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000222037.5_IGLC6	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222038.4_POTEJ	0.00	2.24	2.00	0.00	0.00	1.00
ENSG00000222041.12_CYTOR	1740.39	1759.50	1980.89	1771.40	1894.28	1858.15
ENSG00000222042.2_ENSG00000222042	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222043.2_ENSG00000222043	0.00	0.00	0.00	0.00	0.00	2.00
ENSG00000222044.1_ENSG00000222044	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222046.3_DCDC2B	2.00	0.00	0.00	1.00	7.00	1.00
ENSG00000222047.9_C10orf55	5.00	0.00	4.00	0.00	0.00	1.00
ENSG00000222051.1_RNU6-1165P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222054.1_RNA5SP177	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222057.1_RNU4-62P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222067.1_RNU4-86P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222068.1_RN7SKP154	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000222069.1_RN7SKP285	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222071.1_MIR1915	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222072.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222076.1_RNU2-3P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222078.1_RN7SKP110	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222087.1_RNU6-721P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222092.1_RNU6-908P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222094.1_RNU2-65P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222095.1_ENSG00000222095	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222099.1_RN7SKP32	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222102.1_RN7SKP232	1.00	0.00	0.00	0.00	1.00	0.00
ENSG00000222107.1_RN7SKP117	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222108.1_RNA5SP317	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222111.1_RN7SKP148	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222112.1_RN7SKP16	6.00	5.00	5.00	1.00	2.00	6.00
ENSG00000222114.1_RNU6-985P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222118.1_RNA5SP487	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222122.1_RNU6-648P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222123.1_RNA5SP390	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222126.1_RNU2-9P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222129.1_RNA5SP36	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222139.1_RNU6-380P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222145.1_SNORA73	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222146.1_RNU4-37P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222148.1_RNY4P30	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222150.1_RNA5SP239	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222154.1_RN7SKP218	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222160.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222162.1_RN7SKP151	1.00	3.00	1.00	3.00	2.00	4.00
ENSG00000222164.1_RN7SKP266	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222170.1_RNU6-257P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222174.1_RN7SKP146	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222177.1_RNU4-30P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222178.1_RNA5SP181	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222179.1_RN7SKP26	0.00	1.49	0.00	0.00	0.00	0.00
ENSG00000222182.1_RNA5SP156	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222185.1_ENSG00000222185	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222202.1_RNU4-26P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222205.1_RNA5SP266	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222206.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222207.1_RNA5SP407	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222208.1_RNA5SP129	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222209.1_RNA5SP56	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222210.1_RN7SKP65	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222213.1_RNU6-588P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222220.1_RN7SKP129	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222222.1_RNU2-17P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222224.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222225.1_RNU6-447P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222230.1_RNA5SP158	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222231.1_RNU2-54P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222232.1_RNA5SP89	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222236.1_RNA5SP163	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222238.1_RNU2-43P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222240.1_RN7SKP156	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222244.1_RNA5SP431	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222246.1_MIR1471	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222248.1_RNA5SP201	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222249.1_RNU6-262P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222251.1_RNA5SP95	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222255.1_RNU6-101P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222257.1_RN7SKP199	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222259.1_RN7SKP114	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000222266.1_RNU6-757P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222267.1_RNU6-892P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222268.1_RNA5SP425	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222276.1_RNU2-33P	5.00	0.00	3.00	5.00	3.00	2.00
ENSG00000222281.1_RN7SKP111	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222282.1_RNU6-584P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222285.1_RNA5SP193	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222287.1_RNU6-1043P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222293.1_RNU2-36P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222297.1_RNU6-1156P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222300.1_RNU2-21P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222302.1_RNA5SP371	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222303.1_RNU6-935P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222305.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222308.1_RNA5SP198	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222312.1_RNA5SP178	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222313.1_RN7SKP267	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222314.1_RNU6-1118P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222317.1_RNA5SP118	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222320.1_RNU6-1050P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222321.1_MIR1912	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222327.1_RNU6-855P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222328.1_RNU2-2P	488.15	508.09	644.61	364.46	315.22	490.97
ENSG00000222329.1_RNU6-1076P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222335.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222337.1_RN7SKP225	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222338.1_RNU6-174P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222343.1_RN7SKP139	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222344.1_RNU6-613P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222345.1_SNORD19C	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222346.1_RNA5SP237	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222351.1_RNY1P15	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222352.1_RN7SKP221	0.00	0.00	0.00	2.50	0.00	0.00
ENSG00000222355.1_RNU2-29P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222356.1_RNU6-710P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222357.1_RNU2-20P	1.00	1.00	0.00	4.00	2.00	0.00
ENSG00000222359.1_RNU6-355P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222361.1_RNU6-1186P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222363.1_RNU4-34P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222365.1_SNORD12B	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222370.1_SNORA36B	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222371.1_RN7SKP202	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222375.1_RN7SKP127	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222376.1_RN7SKP152	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222378.1_RNA5SP44	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222383.1_RNA5SP203	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222385.1_RN7SKP158	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222386.1_RN7SKP86	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222389.1_RNU2-28P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222394.2_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222395.2_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222397.1_RN7SKP229	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222398.1_RNU6-554P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222399.1_RNU6-791P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222404.1_RN7SKP281	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222405.1_RNU4-65P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222407.1_RNA5SP80	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222412.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222413.1_RN7SKP125	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222414.1_RNU2-59P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222416.1_RNA5SP274	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222418.1_RNA5SP113	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222419.1_RNA5SP511	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222421.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222426.1_RNU2-50P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222427.1_RNA5SP338	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222428.1_RNA5SP231	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222429.1_RNU6-955P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222430.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222431.1_RNU6-141P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222432.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222436.1_RN7SKP278	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222438.1_RNU6-1077P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222439.1_RNU6-994P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222440.1_RNU2-26P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222445.1_RN7SKP56	4.00	0.00	2.00	1.00	3.00	3.00
ENSG00000222448.1_RN7SKP150	0.00	2.00	1.00	0.00	2.00	4.00
ENSG00000222449.1_RNU6-1140P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222451.1_RN7SKP143	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222452.1_RN7SKP59	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222455.1_RNA5SP296	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222457.1_RNU6-121P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222459.1_RNA5SP293	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222460.1_RN7SKP271	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222465.1_RNU2-5P	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000222467.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222468.1_RNA5SP261	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222472.1_RN7SKP7	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222477.1_RNU2-23P	0.00	0.00	2.00	0.00	0.00	0.00
ENSG00000222486.1_RNU6-77P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222488.1_RNU6-285P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222489.1_SNORA79B	6.00	4.00	9.00	13.00	13.00	14.00
ENSG00000222490.1_RNU6-712P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222496.1_RN7SKP200	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000222499.1_RN7SKP177	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222500.1_RNA5SP475	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222501.1_RNU4-25P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222503.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222506.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222509.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222511.2_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222514.1_RN7SKP223	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222515.1_RN7SKP240	3.00	1.00	1.00	3.00	0.00	0.00
ENSG00000222520.1_RNA5SP451	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222522.1_RNU6-519P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222524.1_RN7SKP109	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222529.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222532.1_MIR1468	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222533.1_RNU6-705P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222536.1_RNU2-39P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222543.1_RN7SKP220	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222544.1_RNU6-735P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222546.1_RNA5SP251	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222552.1_RNA5SP60	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222558.1_RNU6-1064P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222560.1_RNU4-43P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222561.1_RNU6-1025P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222574.1_RN7SKP61	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222578.1_RNA5SP345	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222579.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222581.1_RNU2-47P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222582.1_RNU2-66P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222583.1_RN7SKP222	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222585.1_RNA5SP494	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222588.1_ENSG00000222588	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222589.1_RN7SKP159	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222592.1_RNU6-887P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222594.1_RN7SKP235	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222598.1_RNU2-49P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222601.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222604.2_ENSG00000222604	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222607.1_RNU6-628P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222608.1_RNA5SP504	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222609.1_RNU4-69P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222610.1_RNU6-402P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222612.1_RNU2-52P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222613.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222614.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222616.1_RN7SKP27	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222617.1_RN7SKP254	0.00	1.00	0.00	0.00	2.00	0.00
ENSG00000222623.1_RNU6-1100P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222624.1_RNU2-15P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222626.1_RNU2-48P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222627.1_RNU2-37P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222629.1_RNU2-42P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222630.2_RN7SKP131	4.84	1.41	3.31	1.67	0.92	0.91
ENSG00000222635.1_RNU6-1203P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222636.1_RN7SKP54	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222640.1_RNU2-51P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222644.1_RNU2-16P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222649.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222650.1_RNU2-70P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222652.1_RNU6-248P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222658.1_Y_RNA	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222659.1_RNU2-8P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222663.1_RNU4-55P	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222664.1_RN7SKP123	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000222666.2_U3	0.00	0.00	0.00	0.00	0.00	0.00
