Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
ZNF347,693.0781291548235,0.3711305547576995,0.31698050090334423,1.1708308671985697,0.24166676788250274,0.546698913636586,FALSE
ZNF561,810.8730795119804,0.371101514566885,0.32165452350399454,1.153727019052093,0.2486121030096409,0.5549251305648958,FALSE
FBXO38,1052.670587996819,0.3708456881115147,0.4510513506582687,0.8221806398989803,0.41097409561115544,0.693974586802633,FALSE
TMEM70,364.272178565832,0.37027244010077887,0.5319923617217531,0.6960108203479088,0.4864220534882327,0.7469339524284254,FALSE
ZNF624,207.62035823921804,0.37021166302605185,0.40030010194647786,0.924835295384339,0.35505158800809833,0.6500645260943517,FALSE
LIG1,1061.2927255032935,0.3700696671370034,0.561508451679455,0.659063396161066,0.5098550596042207,0.7631770652876007,FALSE
FAU,4508.9062424174845,0.36992441402389564,0.4640463959416459,0.797171182147084,0.4253516201877485,0.7040763396467147,FALSE
TRIP10,1324.1214671883363,0.3697775825952378,0.5367740641943296,0.6888886912788065,0.49089331650300583,0.7496407231217425,FALSE
HLCS,934.822344327413,0.36953266446737376,0.46109317687912993,0.8014273101339826,0.42288431002071475,0.7036945660446547,FALSE
MGRN1,5944.546836514194,0.3691945119070904,0.43813181404479856,0.842656251091916,0.39942072145818847,0.6830862554206439,FALSE
NELFCD,2494.5396198259573,0.3688598889797582,0.3493144168840464,1.0559538088065796,0.29098931868533157,0.5966673529297246,FALSE
HOOK3,5132.102009986374,0.36856055530855925,0.34768799652211824,1.0600324399899528,0.28912984135637704,0.5952458901195785,FALSE
EDEM3,2328.093280136803,0.3681978294258522,0.4404991336916482,0.8358650477700886,0.4032308274417565,0.6871747256181484,FALSE
PARK7,2832.7169432416104,0.36819243239917787,0.5339547415653995,0.6895573795631913,0.4904725776034453,0.7496407231217425,FALSE
PLEKHG5,887.8044194602472,0.36818443837849846,0.7525774372246388,0.48923130055066766,0.6246779519857837,0.8269081082470691,FALSE
SPSB4,646.6329152439326,0.36804364621229774,1.0127337685277114,0.36341599110233186,0.7162941580198633,0.8746502492665562,FALSE
TBC1D10B,3095.959059904166,0.3675750820364072,0.4078793439074913,0.9011858225401449,0.3674895276938797,0.6605243105172014,FALSE
NCOA7,1348.5284053397347,0.3674781255498312,0.6634461014676533,0.5538929609156018,0.579652102773538,0.802670361929543,FALSE
ZNF320,833.800649565342,0.3674721883125742,0.4817190392477106,0.7628350934321528,0.44556174916180025,0.7179513440291625,FALSE
KIFC3,2162.9302430451457,0.3671160843599474,0.46979961960996874,0.7814312081919734,0.4345489219613069,0.7111542455184979,FALSE
OTUB1,2126.1672064590152,0.36710868008311304,0.3516176660957026,1.0440564154794034,0.29645928912394803,0.6018370360691805,FALSE
ERI1,551.1035606277185,0.36710182882501813,0.6125879655793202,0.5992638599712818,0.5489969437543365,0.7868354223479093,FALSE
TLE4,3881.3723351919034,0.36701218130593155,0.4566644048929147,0.8036802898881377,0.4215816400962682,0.7029587469955761,FALSE
ACAT1,787.4595284568834,0.36687684151301325,0.5208144675675613,0.7044290517244917,0.48116561912675254,0.74341794416144,FALSE
SLC1A4,4070.0728493374054,0.36663718324336647,0.6038291400912763,0.6071869654848798,0.5437268414577368,0.7844475554747884,FALSE
UNG,920.6752264016837,0.36634461606969115,0.4725611482007875,0.775232194742413,0.4382024674240152,0.7134710480643112,FALSE
PSMC3IP,383.80535303026545,0.36628689643667356,0.5810241880950953,0.63041591717129,0.5284224994427759,0.7762430310425403,FALSE
PDCD6,2005.29428704512,0.3660300604946097,0.395069917137826,0.9264943864782158,0.3541891130368346,0.6494046705715338,FALSE
DHX16,1117.6158881356348,0.36601376057760654,0.3112708338744287,1.175869117005874,0.23964718154876105,0.5442022776274941,FALSE
RBMX2,501.8690902538861,0.3660135132964293,0.32652125332298915,1.1209485127584484,0.26230977915820713,0.5688370035296215,FALSE
NAPA,3306.001915639217,0.36599437939218865,0.3894367500710095,0.9398044209372989,0.34731789072962904,0.6447486355442847,FALSE
CHP1,2583.938269861096,0.3659604377537991,0.5768436488114578,0.6344187692936077,0.5258075636694237,0.7747601064242535,FALSE
DIEXF,983.5855979214315,0.3659009019108592,0.393498143805554,0.9298669070512011,0.3524399991059296,0.6483422635428899,FALSE
FEM1B,4156.668136408349,0.36584727682869095,0.4536579253947182,0.80643863217064915,0.41998997922382014,0.7017347353091777,FALSE
ZNF175,461.91822367313125,0.3656971693505266,0.29357781760942375,1.2456566791331984,0.2128904642626954,0.5161734851377651,FALSE
MDK,1858.9522625472487,0.3655190595026967,0.8821968278237927,0.41432824056323214,0.6786337344184388,0.8568799789976249,FALSE
FAM208B,4002.857140109518,0.3652812831878997,0.23810519523686377,1.5341172326144454,0.1250008145833063,0.40242235418120054,FALSE
EXOC3,2376.7542548354027,0.36520280002124805,0.3409633461923279,1.0710910838352912,0.2841284768635211,0.5901839719921219,FALSE
TVP23B,587.9818016672422,0.3650608148832849,0.611913552467817,0.596588870128816,0.5507819038684013,0.7883563584607833,FALSE
CHD9,4515.039062473559,0.3649930326033043,0.4345175141519874,0.8399961352895788,0.4009105534197111,0.6846487906648868,FALSE
BCL2L1,4433.405349109238,0.36498536650707275,0.5231906229946555,0.6976145031383737,0.48541830911775175,0.7461080336874569,FALSE
PHLPP2,1229.7756879244134,0.36478641095324654,0.27060437040914964,1.3480433091368595,0.17764445335366777,0.47441920629180223,FALSE
ZNF284,218.97619490646653,0.36452146494018406,0.44880450269722666,0.812205454155388,0.41667375043350047,0.6985507373536416,FALSE
CMSS1,390.7848835901984,0.3644587580662074,0.48256324703104747,0.7552559385915244,0.45009543055948786,0.721599089027728,FALSE
HIST1H2BB,226.1467007861175,0.364436131372362,0.7639341422810622,0.4770517655935331,0.6333252605118094,0.8310434750262846,FALSE
PRPSAP2,565.2172987883098,0.36425455570854987,0.2903772775450056,1.2544182478330939,0.20969002336445816,0.5115450346018724,FALSE
ATXN2L,9056.954378150382,0.3637029716004322,0.2738756704130942,1.3279856916528914,0.1841828338130245,0.4824556755050187,FALSE
NFKBIZ,670.6032881685343,0.3636464871795271,0.6357960633182171,0.5719546064529836,0.5673527280232931,0.7967197580567752,FALSE
TRIM37,1957.7562258512392,0.36345259493450705,0.40360581018473424,0.9005137829114782,0.3678468938023735,0.6606941929724623,FALSE
ZNF304,548.9694129026808,0.363438772147696,0.35953050423746974,1.0108704765358236,0.3120784261520801,0.6166556475032258,FALSE
ATF6,2643.5532478339815,0.36342930092643,0.4574903538049609,0.7943977351736002,0.4269639222641507,0.7052107605470911,FALSE
VPS37A,1070.8710053860652,0.36341589395773116,0.30998162634842186,1.1723788220571782,0.2410449982731193,0.5457646236667144,FALSE
NAA30,822.703589521821,0.3632311697700425,0.3398935586529425,1.0686615280665837,0.2852222129714855,0.5914865216167359,FALSE
BAZ1B,5634.341148508195,0.3631648720734751,0.3149428583180242,1.1531135330802043,0.24886378765186806,0.5551021447777419,FALSE
SETD1B,3654.8147324005895,0.3631449120524853,0.41942672242930573,0.8658125308496367,0.38659297625996325,0.6734821363311583,FALSE
ZNF865,1592.7137912866094,0.3629824153176404,0.35888223892756727,1.011424851790731,0.3118131316172035,0.616504226799042,FALSE
NIT2,560.8211551866142,0.36264514373777146,0.37664799407688837,0.9628224481231183,0.3356366333488563,0.6333614889539811,FALSE
QRSL1,478.7098941140787,0.362470896165419,0.4278648354009756,0.8471621553702297,0.39690474439335477,0.6805643334599948,FALSE
NIPA2,1033.7172775043628,0.36231434303628696,0.36571426571490606,0.9907033359172553,0.3218304616853791,0.622045253684871,FALSE
GNB2,7442.47344672889,0.36188822568258644,0.44815644050001385,0.8075042395437253,0.41937603296335263,0.7013473523821436,FALSE
CHM,803.4740633738643,0.3618024146895946,0.40721772828573516,0.8884741246720141,0.37428576842936556,0.6650746708999778,FALSE
COASY,1917.278699259924,0.36174287691899293,0.2778518945481019,1.3019269762667312,0.19294134970135604,0.4900899478702254,FALSE
THOC2,1922.1402383715892,0.3615142561808714,0.37939208753714754,0.9528776905382201,0.34065204481965083,0.6386544100629611,FALSE
AACS,1321.3593547110397,0.3615061315152481,0.4428563322949378,0.8163056620233414,0.41432533685717854,0.6968410628015413,FALSE
RALGAPB,3400.3403188554885,0.361403395597903,0.30515288720416045,1.1843354946076867,0.23628028357735426,0.5412650734112902,FALSE
ICE1,3686.9898177135856,0.36138671793835525,0.4525455540428349,0.7985642875283862,0.4245431023202395,0.7040100124516888,FALSE
PMFBP1,77.86365424428854,0.3612175079353121,0.7812048003550468,0.46238516170297944,0.6438051382175153,0.8376189012612938,FALSE
CBWD1,527.7292267798807,0.36114049517810515,0.28761012368259586,1.2556598862168593,0.20923930881182629,0.5110434712536429,FALSE
GPX1,3424.8058981683703,0.360991296578038,0.4551233094172843,0.7931725075567588,0.427677322875697,0.7056050421667973,FALSE
MAP3K3,1847.307549788446,0.3606393447537093,0.42164186845677265,0.8553214747711483,0.3923732021694658,0.6778628238907068,FALSE
TMA7,1698.6656881441177,0.3605581534635522,0.5220660634323525,0.6906370260749041,0.4897936730761769,0.7492017376671981,FALSE
IPO9-AS1,51.64796360019214,0.3605262819608639,0.7429133360048894,0.4852871317395373,0.6274726823160397,0.8284540838942379,FALSE
FOXRED2,2020.9125715194511,0.36037314931104697,0.5908799655358077,0.6098923137193558,0.5419331444628686,0.7836692360950819,FALSE
KRCC1,450.6243501423607,0.3603593223713482,0.47269590361640473,0.7623491543175752,0.4458516441091825,0.7179656080018633,FALSE
FCHSD1,878.0214681565637,0.36028435096281025,0.46718821515737535,0.7711760255798537,0.4406026025682075,0.715151697276672,FALSE
TELO2,1437.0350492661319,0.36017761863185527,0.5463659647466012,0.6592241132715906,0.5097518647340584,0.7631770652876007,FALSE
ERCC1,2650.2443252255553,0.3600612888801706,0.41321847774775483,0.8713581513650667,0.38355862816643654,0.6706656160987158,FALSE
ZNF260,820.574639364706,0.3600087659724385,0.44313754122902205,0.8124086372234913,0.41655719177362804,0.698501482190262,FALSE
ZBTB24,548.3472246265109,0.3598679401397583,0.5051456158540767,0.7124043619210876,0.47621441524255204,0.7392453828935694,FALSE
NMRAL1,747.5334131027515,0.3595655447143716,0.5664944910710268,0.6347202848073052,0.5256108614767454,0.7747601064242535,FALSE
TRMT61A,754.9715586447007,0.3590187065820032,0.322221584510806,1.114198191058685,0.2651941713083691,0.5712513205622433,FALSE
ATG16L1,1022.1202247229701,0.3589133929926248,0.34797366796332624,1.031438370303501,0.30233529511620894,0.6070416533922806,FALSE
LRP11,995.8271125651224,0.3585093840186284,0.3899769981327988,0.9193090508803426,0.35793394506557696,0.6521032338081453,FALSE
TOR1AIP2,6095.33077562929,0.35820997527260845,0.3695685083133283,0.9692654195765786,0.332412778084854,0.6307109046809589,FALSE
MBD4,561.6537232797352,0.35807210844640436,0.36781859192336647,0.9735019281488828,0.33030390237965906,0.6285343293062343,FALSE
GPR89A,631.0954517536087,0.35791801676967794,0.5432613763571964,0.6588320693248502,0.5100036114719313,0.7631770652876007,FALSE
HTT,7201.270485739234,0.35744524845185915,0.3325675912276524,1.0748048152628837,0.28246212415717303,0.5887010841741621,FALSE
UBE2E2,1059.9099198500835,0.35743814520075856,0.4160570593864273,0.8591084735538055,0.390280672796807,0.6761244100897369,FALSE
KIAA0391,963.0857883653504,0.35736335260233126,0.35534166454228044,1.0056894202447522,0.3145649940152995,0.6178254433152934,FALSE
NUDT21,2209.5241868240505,0.3573431043187068,0.48354107250273043,0.7390129290758212,0.45989914650718006,0.7290971259850978,FALSE
SOAT1,1467.261156610486,0.3571818496177427,0.5410414093647852,0.6601746990809731,0.5091417265828961,0.7627627702186365,FALSE
JTB,2284.214790828631,0.357090110541263,0.281323941407054,1.2693200186065259,0.20432694933982393,0.5048691029907068,FALSE
CCNDBP1,588.8629377347629,0.35695394624296223,0.7231945550924636,0.493579416118978,0.6216032407638536,0.8251326166004742,FALSE
FKBP11,993.1255676421117,0.3567465467611467,0.5123555472055865,0.6962870778053653,0.4862490641067587,0.7468579925898289,FALSE
SNU13,2146.829663934699,0.3565108213202558,0.5110337192978918,0.6976268059377086,0.4854106131372235,0.7461080336874569,FALSE
FAM208A,3241.9180607159924,0.35650703203286604,0.4134657313915913,0.8622408218281578,0.3885550102058369,0.67481786151727,FALSE
ZCCHC9,383.9663924767653,0.35635009731081074,0.47447838154570676,0.7510354763686601,0.4526313055752311,0.7236232626191104,FALSE
TMEM53,226.03461472462757,0.356331450028284,0.6011541850431845,0.5927455200244286,0.5533514727188421,0.7896254505066821,FALSE
IRS1,3037.909809702128,0.3562916699435571,0.3401109722494771,1.0475747594588367,0.29483457156187026,0.5999039048700507,FALSE
NARS,2962.8617036160585,0.35628374329506657,0.47164612992194194,0.7554047848416184,0.4500061431431109,0.721599089027728,FALSE
HPS1,1387.1351590330082,0.3562170992640841,0.6990061715558122,0.5096050847036647,0.6103281608935259,0.8199881753880163,FALSE
PLOD2,3163.5844867730134,0.35607436743847515,0.7852181768595646,0.45347188581723147,0.6502089832908171,0.8410570628989876,FALSE
ITGB1BP1,1417.497018440504,0.3560598463363744,0.2904850226191937,1.2257425292564736,0.22029558036540609,0.5241142211423777,FALSE
TMEM68,389.5750169714408,0.35582900690867625,0.41318979368961734,0.8611756929697306,0.3891412853093898,0.6753140919117145,FALSE
SPATS2,1074.7783323405206,0.3557886991714954,0.4013911919729065,0.8863889051046012,0.37540799578392664,0.6657736727128869,FALSE
ARHGEF12,8027.290779189895,0.35576591658946727,0.3339156976755382,1.0654363333800516,0.2866785222058846,0.5933198574384854,FALSE
ARFGEF1,2872.115128944059,0.3552943766256487,0.35931585113431186,0.988807967987029,0.3227571050541808,0.6229707797051385,FALSE
PAXIP1,578.5659504452116,0.3550649304548092,0.48046359449412185,0.7390048580655848,0.45990404741390345,0.7290971259850978,FALSE
MMP24-AS1,2072.863258505362,0.35505506887717325,0.6405243300425735,0.5543194102456248,0.5793602687099477,0.8023752990366313,FALSE
CDR2L,2082.119920881227,0.354951179306824,0.4191037450891533,0.8469291517099602,0.3970346125348969,0.6806084485827721,FALSE
SYT15,159.4184554778223,0.3549097029394032,0.6698934840017622,0.5298002016966471,0.5962504653687299,0.8133573192271623,FALSE
CENPL,391.280135585547,0.3547106221297669,0.5675569456809533,0.6249780305378627,0.5319854772363407,0.7783172667422342,FALSE
PCBP1,8904.60076521989,0.3546562641263993,0.4449170002921215,0.7971290463019861,0.4253760886076127,0.7040763396467147,FALSE
B3GALNT2,688.6509857348674,0.3546240049650117,0.47417782017668697,0.7478713467299516,0.45453776206608104,0.7250146182944579,FALSE
FMNL3,4591.409371746511,0.3545317662470879,0.5127740013811725,0.6913996522681448,0.4893144225612932,0.7489086831325061,FALSE
SLC25A12,612.8716048281142,0.35446617040412093,0.393693633543463,0.9003604330954683,0.36792846994465256,0.6606941929724623,FALSE
TRADD,469.9441823617515,0.3542733669608629,0.6095499598004539,0.5812048073579401,0.5611024280465036,0.7937529384818409,FALSE
PRR13P5,73.93193992421196,0.353805640778243,0.4977009579953348,0.7108799673669894,0.4771586208159064,0.7400261429383854,FALSE
SNRNP48,478.4579961931418,0.3536586251029734,0.4115593972351725,0.859313691969683,0.39016747217488246,0.6760638722953144,FALSE
LAMP1,8633.309280567037,0.35359432385335865,0.5877847086283504,0.6015711512443109,0.5474596368188552,0.7861048713311721,FALSE
ZNF687,2024.1778042145463,0.35337989521600155,0.34693437442594416,1.018578501483811,0.3084031149361892,0.6141404102567946,FALSE
BLOC1S5,424.73518314959443,0.3533040172015527,0.4153428345085629,0.8506322677254922,0.394973658967264,0.6793231263759554,FALSE
HNRNPA3,7189.727502926123,0.35289041139713584,0.5131032211404183,0.6877571546185288,0.4916057212825154,0.7497941712249874,FALSE
PDGFC,746.5135123266282,0.35276293261310315,0.5242708838634632,0.6728638638360352,0.5010339035430209,0.7565866628016203,FALSE
U2SURP,2131.8589644550984,0.3526272418252825,0.378068618003593,0.932706987655694,0.3509712760597073,0.6471357806991724,FALSE
SERAC1,477.53517678451203,0.3525677604465643,0.40495646549824776,0.8706312665307719,0.3839555188169641,0.6710365806199409,FALSE
PTPRZ1,25775.390431649277,0.3525324840134393,1.210700227313382,0.2911806540217891,0.7709131576910153,0.9048676260936837,FALSE
TSSC4,1013.2137226000455,0.3524939326912683,0.31598424168285855,1.1155427587590052,0.26461790585809086,0.5708566838539538,FALSE
FAM110A,357.8116611630501,0.3523431801591025,0.5430842547176115,0.6487817996901991,0.5164794230980992,0.7681955552247673,FALSE
TRIM27,2243.748978769208,0.3523005561725198,0.3651087927617739,0.9649193970586976,0.33458518514349084,0.632621904732545,FALSE
C12orf73,248.87491010299306,0.3522915885256557,0.39695147790634827,0.887492825026768,0.37481362741467866,0.6655526104886709,FALSE
NDFIP2,716.3155075636615,0.3518516417771726,0.46136887303261886,0.7626254442880385,0.4456868056206628,0.7179655208611886,FALSE
NAA15,1735.121344995041,0.3512411817939799,0.4426881018676192,0.7934281050521989,0.4275284414956135,0.705604729889473,FALSE
ZNF410,1150.9460889820773,0.3510364953329467,0.43028668593291636,0.8158200260643781,0.41460307775280103,0.6969748897392629,FALSE
EXOSC7,587.8353361766543,0.3509913972462984,0.3784515784912362,0.9274407009889809,0.35369776672128883,0.6493765467032738,FALSE
C11orf57,828.7139763569277,0.35091260772858646,0.3302973690867061,1.0624141775603082,0.2880477003256867,0.5948149446089621,FALSE
SPTLC1,1103.1139339429815,0.35085331959973526,0.43506454990822435,0.8064396873377682,0.41998937103157286,0.7017347353091777,FALSE
WDR53,145.9622818726714,0.3507336017401353,0.425043304992696,0.82517145340323,0.40927425780563714,0.6926000728872975,FALSE
SP1,4169.955418166577,0.3506581799849471,0.35554242732931685,0.9862625471141148,0.32400429341566933,0.6234447400612709,FALSE
MAN2C1,3072.0202211404658,0.35065636791500526,0.3828795335385036,0.9158399371058106,0.3597508532505652,0.6534607285767284,FALSE
ABHD17C,795.9511842567805,0.35056707674808973,0.46208660217367953,0.7586609849733879,0.4480553813174165,0.7199178720589984,FALSE
CDK5RAP1,651.1243712909511,0.35042086386016824,0.3804504774719872,0.9210682719828364,0.35701478390149055,0.6512596603740705,FALSE
ADNP,6020.622412921975,0.35011969042049446,0.36090686596193977,0.9701109162534389,0.3319912083062513,0.6303680897856323,FALSE
ZNF134,1103.0512376184483,0.35009886012036195,0.29661300636146537,1.1803220108753978,0.23787216706718958,0.5425278477988544,FALSE
GOLGA3,10530.767570192242,0.34986604192615134,0.5296665127666098,0.6605402333228397,0.508907208519945,0.7627196373900432,FALSE
TXN2,1431.1315314891017,0.3493665698090024,0.3782566894383464,0.923622977633941,0.3556826462710579,0.6503186276974399,FALSE
SOGA1,19762.791172189198,0.3492558646249065,0.47637781567709625,0.7331488854670827,0.4634676268864162,0.7315523911402423,FALSE
POLR1C,441.2409104748021,0.34919995992141933,0.3977669060907616,0.8779009881775827,0.3799974529021952,0.668842539414453,FALSE
MINPP1,616.2642097627886,0.34906499789900175,0.4070573505868713,0.8575327220985947,0.3911505386844976,0.6770032694842516,FALSE
MTMR4,3241.9615628886368,0.34906418343489953,0.2908633819233261,1.2000966953169636,0.23010178885788166,0.5349805197725669,FALSE
MIRLET7BHG,2540.836136969073,0.34897780180482035,0.6503771649090032,0.5365775747271926,0.5915594378267088,0.8100014049688782,FALSE
ATP7B,759.0353015260788,0.3488268470118894,0.5491098611675165,0.6352587554523503,0.5252596685302785,0.7745565351262715,FALSE
NT5C3B,1182.534149402518,0.34864746100102084,0.2875997438180446,1.212266243260631,0.22541048127010485,0.5297267890473824,FALSE
ACTR8,1035.3669665070609,0.3486385060290446,0.3375869738616644,1.0327368442003597,0.30172706629260115,0.6064700113041043,FALSE
MAN2B2,2612.963372556392,0.3486298551720379,0.5573049802172547,0.6255638609870867,0.5316010489835712,0.7782882293082728,FALSE
XPOT,4993.522089816823,0.3486211964732279,0.6048188430821453,0.5764059775265283,0.5643408050232501,0.7950864890430218,FALSE
COG2,1049.1594684169245,0.34850245138569746,0.3639770312392567,0.9574847352293855,0.3383226474796735,0.6362422307607002,FALSE
ZMYM3,3071.0771492096555,0.34804182999772737,0.27465636649664443,1.2671901053565402,0.2050873229017857,0.505887223560906,FALSE
SNRNP200,12633.392821156773,0.34788650009781696,0.3817837337750636,0.911213520434535,0.3621828815226277,0.655633322778861,FALSE
SIPA1,1334.7152682463845,0.34780031253443516,0.4977216788927347,0.6987847371008136,0.4846865684010615,0.7455093122582107,FALSE
POLR2J2,637.0209665323374,0.3475488335473243,0.671378383283802,0.5176646168549786,0.6046922894493731,0.8187876635985111,FALSE
LPCAT2,296.48937909588625,0.3475002710908357,0.7570986431076583,0.4589894252939794,0.6462417599035665,0.838248094045799,FALSE
CCDC115,686.1934042806871,0.3474813239078889,0.3902260157280617,0.8904617065563346,0.3732180214594849,0.6644419447693989,FALSE
LRCH1,787.3692020594143,0.3474744068275912,0.36644136367810587,0.9482401313537958,0.3430072212201588,0.6417022887077963,FALSE
ZNF107,403.447897414874,0.3472753799040221,0.6451149885331889,0.5383154725541708,0.5903592711884257,0.808951256285136,FALSE
MED17,1082.4329540642507,0.3470627241251576,0.3753044600906631,0.9247497992465022,0.3550960688787141,0.6500645260943517,FALSE
SMYD2,736.6763524721309,0.3467905412381228,0.43392468571283765,0.799195235155673,0.42417721439754325,0.7040100124516888,FALSE
LINC00852,114.01584142542106,0.346752736671232,0.6590120704899627,0.5261705395068532,0.5987697212153273,0.8150077086332962,FALSE
